-120.632	46.588
-120.843	46.691
-121.048	46.807
-121.253	46.896
-121.406	46.969
-121.560	47.030
-121.739	47.081
-121.893	47.126
-122.061	47.158
-122.251	47.166
-122.431	47.149
-122.610	47.115
-122.763	47.069
-122.994	46.989
-123.147	46.844
-123.301	46.742
-123.405	46.537
-123.535	46.360
-123.609	46.127
-123.674	45.922
-123.704	45.757
-123.736	45.538
-123.737	45.358
-123.747	45.205
-123.777	45.051
-123.747	44.872
-123.736	44.718
-123.736	44.564
-123.725	44.410
-123.696	44.257
-123.685	44.103
-123.651	43.872
-123.634	43.693
-123.590	43.514
-123.549	43.309
-123.505	43.104
-123.436	42.899
-123.402	42.745
-123.352	42.599
-123.292	42.387
-123.228	42.182
-123.180	42.028
-123.125	41.874
-123.072	41.721
-123.002	41.567
-122.943	41.369
-122.890	41.208
-122.821	41.055
-122.739	40.901
-122.693	40.741
-122.621	40.542
-122.534	40.389
-122.467	40.184
-122.365	39.979
-122.276	39.774
-122.174	39.575
-122.101	39.415
-122.006	39.210
-121.900	39.005
-121.816	38.858
-121.713	38.647
-121.597	38.442
-121.503	38.294
-121.429	38.134
-121.340	37.980
-121.216	37.827
-121.131	37.622
-121.039	37.468
-120.944	37.314
-120.806	37.161
-120.734	37.013
-120.632	36.857
-120.517	36.700
-120.405	36.527
-120.281	36.392
-120.220	36.238
-120.098	36.117
-119.937	35.925
-119.869	35.777
-119.717	35.675
-119.598	35.482
-119.460	35.368
-119.322	35.209
-119.240	35.075
-119.098	34.922
-118.974	34.819
-118.795	34.690
-118.647	34.542
-118.487	34.429
-118.359	34.317
-118.231	34.212
-118.026	34.123
-117.873	34.034
-117.719	33.962
-117.540	33.907
-117.386	33.859
-117.233	33.856
-117.079	33.856
-116.925	33.857
-116.695	33.948
-116.541	34.036
-116.435	34.186
-116.292	34.298
-116.214	34.445
-116.117	34.599
-116.015	34.804
-115.977	34.958
-115.912	35.163
-115.861	35.368
-115.816	35.572
-115.792	35.752
-115.759	35.905
-115.748	36.059
-115.748	36.213
-115.748	36.367
-115.747	36.520
-115.737	36.674
-115.737	36.828
-115.748	36.981
-115.748	37.135
-115.748	37.289
-115.759	37.443
-115.788	37.596
-115.799	37.750
-115.806	37.904
-115.839	38.083
-115.850	38.262
-115.890	38.442
-115.920	38.607
-115.952	38.775
-115.997	38.954
-116.044	39.159
-116.095	39.364
-116.146	39.569
-116.202	39.774
-116.235	39.927
-116.304	40.132
-116.345	40.286
-116.389	40.440
-116.461	40.645
-116.512	40.798
-116.564	40.952
-116.625	41.106
-116.701	41.305
-116.761	41.464
-116.848	41.618
-116.908	41.823
-117.008	42.022
-117.068	42.182
-117.150	42.342
-117.236	42.489
-117.311	42.694
-117.427	42.899
-117.537	43.104
-117.646	43.258
-117.720	43.463
-117.823	43.616
-117.933	43.770
-118.035	43.924
-118.144	44.077
-118.246	44.231
-118.354	44.385
-118.476	44.487
-118.540	44.641
-118.681	44.743
-118.744	44.897
-118.896	45.000
-119.008	45.205
-119.159	45.352
-119.313	45.506
-119.467	45.659
-119.614	45.819
-119.761	45.928
-119.874	46.060
-120.019	46.143
-120.183	46.316
-120.331	46.426
-120.485	46.528
