4.337	4.108
4.307	4.077
4.278	4.043
4.250	4.009
4.221	3.976
4.192	3.944
4.163	3.911
4.133	3.879
4.105	3.842
4.083	3.816
4.066	3.788
4.047	3.755
4.021	3.731
3.996	3.706
3.971	3.687
3.941	3.666
3.912	3.647
3.873	3.626
3.845	3.611
3.804	3.594
3.775	3.582
3.740	3.567
3.710	3.556
3.679	3.545
3.648	3.535
3.618	3.524
3.583	3.511
3.554	3.501
3.520	3.485
3.490	3.473
3.461	3.464
3.432	3.449
3.396	3.427
3.363	3.406
3.335	3.384
3.309	3.361
3.284	3.342
3.261	3.316
3.230	3.285
3.201	3.252
3.173	3.218
3.149	3.193
3.123	3.154
3.101	3.126
3.075	3.087
3.054	3.057
3.033	3.027
3.007	2.988
2.985	2.960
2.961	2.933
2.936	2.895
2.904	2.855
2.878	2.818
2.855	2.791
2.829	2.753
2.806	2.726
2.780	2.688
2.759	2.658
2.729	2.617
2.712	2.590
2.691	2.560
2.660	2.518
2.638	2.489
2.619	2.457
2.605	2.413
2.594	2.374
2.592	2.338
2.595	2.305
2.610	2.262
2.633	2.224
2.664	2.185
2.691	2.148
2.717	2.110
2.740	2.082
2.762	2.053
2.788	2.017
2.814	1.981
2.845	1.951
2.878	1.922
2.907	1.900
2.941	1.881
2.980	1.861
3.010	1.849
3.049	1.838
3.078	1.833
3.118	1.828
3.152	1.827
3.181	1.827
3.216	1.831
3.245	1.833
3.275	1.835
3.304	1.839
3.333	1.844
3.363	1.846
3.392	1.851
3.426	1.856
3.471	1.861
3.500	1.866
3.529	1.868
3.559	1.870
3.588	1.874
3.627	1.877
3.667	1.879
3.701	1.879
3.740	1.877
3.784	1.871
3.814	1.863
3.843	1.851
3.877	1.823
3.910	1.793
3.939	1.762
3.961	1.733
3.996	1.705
4.029	1.686
4.069	1.668
4.108	1.658
4.142	1.653
4.172	1.653
4.212	1.661
4.250	1.673
4.278	1.684
4.314	1.699
4.343	1.719
4.373	1.731
4.412	1.754
4.441	1.776
4.475	1.791
4.510	1.805
4.543	1.825
4.575	1.844
4.608	1.863
4.642	1.889
4.671	1.911
4.701	1.932
4.730	1.954
4.760	1.974
4.794	1.994
4.833	2.016
4.873	2.035
4.908	2.050
4.941	2.059
4.980	2.063
5.020	2.059
5.059	2.047
5.088	2.033
5.123	2.007
5.149	1.984
5.181	1.953
5.211	1.920
5.238	1.885
5.261	1.858
5.288	1.822
5.311	1.794
