-75.851	3.646
17.574	-19.292
-75.808	4.002
25.601	-25.138
-76.632	-4.390
17.664	-19.291
-75.800	3.766
25.345	-28.643
-74.408	-8.224
17.705	-19.247
-68.744	-13.888
17.781	-19.106
-68.694	-13.711
17.824	-19.183
-76.632	-4.373
25.670	-25.000
-68.710	-13.830
25.633	-25.107
-74.295	-8.168
25.624	-24.989
-74.230	-8.263
25.207	-28.752
-74.214	-8.272
25.145	-28.528
-68.660	-13.942
25.286	-28.704
-74.238	-8.426
25.311	-28.834
-69.351	-13.915
25.253	-28.678
