8.028	5.739
8.002	5.721
7.977	5.696
7.947	5.664
7.924	5.639
7.907	5.611
7.887	5.579
7.869	5.544
7.854	5.509
7.838	5.471
7.824	5.433
7.815	5.390
7.806	5.346
7.799	5.309
7.796	5.276
7.792	5.244
7.792	5.211
7.796	5.179
7.799	5.135
7.804	5.087
7.807	5.054
7.808	5.022
7.808	4.984
7.802	4.946
7.796	4.903
7.785	4.870
7.775	4.827
7.765	4.794
7.756	4.762
7.747	4.729
7.737	4.686
7.731	4.643
7.731	4.600
7.736	4.556
7.744	4.524
7.765	4.491
7.788	4.452
7.819	4.421
7.848	4.400
7.887	4.377
7.922	4.363
7.951	4.348
7.980	4.342
8.010	4.330
8.043	4.323
8.078	4.316
8.108	4.311
8.147	4.304
8.176	4.301
8.206	4.299
8.245	4.295
8.284	4.292
8.324	4.290
8.358	4.288
8.392	4.295
8.422	4.307
8.450	4.321
8.490	4.343
8.529	4.364
8.569	4.382
8.598	4.393
8.637	4.408
8.667	4.423
8.706	4.436
8.735	4.447
8.775	4.463
8.809	4.475
8.843	4.483
8.873	4.487
8.907	4.489
8.936	4.494
8.966	4.494
8.995	4.494
9.034	4.496
9.078	4.503
9.108	4.512
9.142	4.530
9.171	4.561
9.186	4.600
9.190	4.643
9.190	4.675
9.187	4.708
9.183	4.751
9.180	4.784
9.176	4.827
9.171	4.863
9.165	4.903
9.160	4.946
9.152	4.983
9.143	5.029
9.133	5.071
9.123	5.114
9.114	5.148
9.104	5.183
9.090	5.216
9.079	5.260
9.064	5.298
9.050	5.335
9.037	5.368
9.016	5.408
9.001	5.444
8.976	5.483
8.957	5.515
8.936	5.547
8.916	5.577
8.889	5.614
8.864	5.640
8.835	5.673
8.814	5.701
8.779	5.730
8.752	5.753
8.725	5.771
8.696	5.791
8.660	5.815
8.627	5.831
8.593	5.850
8.565	5.861
8.534	5.871
8.500	5.878
8.461	5.883
8.431	5.885
8.392	5.883
8.353	5.881
8.324	5.874
8.294	5.868
8.255	5.856
8.225	5.845
8.196	5.834
8.162	5.817
8.127	5.802
8.101	5.786
8.069	5.769
8.029	5.744
