3.361	6.923
3.341	6.943
3.317	6.960
3.303	6.977
3.278	6.994
3.263	7.008
3.247	7.021
3.220	7.034
3.200	7.046
3.181	7.057
3.161	7.067
3.132	7.078
3.103	7.086
3.084	7.089
3.064	7.093
3.040	7.093
3.006	7.091
2.986	7.088
2.967	7.085
2.947	7.079
2.920	7.074
2.901	7.069
2.879	7.063
2.850	7.061
2.831	7.059
2.811	7.059
2.787	7.062
2.756	7.072
2.738	7.082
2.720	7.095
2.698	7.116
2.673	7.139
2.651	7.159
2.631	7.180
2.610	7.201
2.587	7.229
2.566	7.247
2.544	7.268
2.524	7.288
2.504	7.309
2.483	7.329
2.463	7.349
2.443	7.370
2.426	7.393
2.407	7.416
2.388	7.438
2.370	7.461
2.353	7.487
2.335	7.497
2.319	7.523
2.298	7.544
2.272	7.568
2.247	7.584
2.218	7.590
2.189	7.585
2.164	7.568
2.144	7.547
2.126	7.523
2.115	7.504
2.098	7.470
2.088	7.446
2.079	7.422
2.066	7.396
2.057	7.374
2.049	7.351
2.038	7.331
2.027	7.310
2.010	7.277
1.999	7.255
1.989	7.234
1.980	7.213
1.971	7.190
1.962	7.165
1.951	7.137
1.941	7.105
1.932	7.070
1.926	7.046
1.922	7.025
1.918	7.003
1.913	6.971
1.910	6.939
1.910	6.912
1.911	6.890
1.914	6.865
1.922	6.839
1.929	6.810
1.941	6.784
1.950	6.762
1.960	6.740
1.968	6.714
1.979	6.685
1.989	6.654
1.999	6.622
2.009	6.591
2.018	6.568
2.028	6.546
2.038	6.526
2.049	6.506
2.058	6.483
2.066	6.458
2.073	6.434
2.080	6.402
2.085	6.380
2.091	6.359
2.101	6.327
2.111	6.305
2.124	6.274
2.135	6.257
2.147	6.238
2.158	6.219
2.168	6.187
2.184	6.160
2.195	6.139
2.204	6.118
2.214	6.096
2.224	6.076
2.235	6.058
2.247	6.026
2.260	6.008
2.272	5.990
2.290	5.965
2.305	5.951
2.323	5.927
2.343	5.907
2.368	5.880
2.390	5.861
2.407	5.848
2.422	5.833
2.451	5.819
2.471	5.809
2.490	5.798
2.514	5.784
2.539	5.775
2.558	5.767
2.587	5.759
2.612	5.752
2.636	5.747
2.659	5.741
2.685	5.736
2.708	5.730
2.734	5.723
2.763	5.717
2.782	5.711
2.802	5.703
2.828	5.689
2.845	5.676
2.866	5.656
2.885	5.637
2.905	5.613
2.924	5.591
2.943	5.570
2.963	5.548
2.982	5.527
3.002	5.506
3.023	5.485
3.047	5.460
3.069	5.440
3.091	5.421
3.107	5.407
3.130	5.388
3.147	5.375
3.171	5.360
3.187	5.345
3.205	5.332
3.235	5.312
3.254	5.300
3.273	5.288
3.291	5.278
3.311	5.267
3.331	5.257
3.352	5.248
3.380	5.236
3.405	5.227
3.427	5.213
3.444	5.200
3.470	5.185
3.487	5.171
3.512	5.153
3.541	5.133
3.560	5.112
3.587	5.099
3.604	5.087
3.624	5.076
3.648	5.067
3.667	5.060
3.687	5.055
3.716	5.053
3.745	5.047
3.765	5.044
3.784	5.040
3.804	5.034
3.833	5.029
3.857	5.022
3.881	5.013
3.911	5.006
3.940	4.996
3.969	4.985
3.996	4.970
4.013	4.958
4.032	4.946
4.051	4.934
4.070	4.924
4.095	4.916
4.115	4.910
4.139	4.907
4.165	4.908
4.185	4.909
4.217	4.903
4.237	4.893
4.253	4.880
4.276	4.861
4.297	4.841
4.314	4.818
4.327	4.780
4.313	4.742
4.296	4.720
4.276	4.699
4.255	4.679
4.239	4.665
4.212	4.652
4.193	4.642
4.169	4.623
4.146	4.604
4.126	4.584
4.101	4.559
4.076	4.544
4.047	4.533
4.020	4.518
4.001	4.501
3.984	4.473
3.974	4.452
3.964	4.431
3.954	4.409
3.945	4.387
3.937	4.361
3.925	4.334
3.917	4.307
3.906	4.280
3.894	4.249
3.876	4.216
3.865	4.198
3.849	4.169
3.828	4.140
3.808	4.109
3.790	4.076
3.781	4.049
3.771	4.028
3.768	3.996
3.772	3.963
3.785	3.942
3.797	3.912
3.809	3.894
3.827	3.869
3.844	3.849
3.866	3.828
3.886	3.807
3.903	3.784
3.916	3.765
3.926	3.744
3.936	3.722
3.946	3.702
3.962	3.673
3.984	3.648
4.013	3.625
4.032	3.614
4.056	3.606
4.075	3.598
4.105	3.589
4.134	3.577
4.163	3.565
4.193	3.555
4.222	3.546
4.251	3.534
4.276	3.518
4.293	3.505
4.314	3.486
4.334	3.465
4.354	3.443
4.374	3.422
4.401	3.399
4.424	3.380
4.449	3.355
4.469	3.334
4.489	3.313
4.509	3.292
4.531	3.273
4.548	3.259
4.567	3.248
4.589	3.240
4.616	3.228
4.635	3.217
4.660	3.200
4.675	3.175
4.692	3.148
4.719	3.119
4.752	3.099
4.786	3.098
4.805	3.106
4.825	3.124
4.854	3.135
4.874	3.146
4.903	3.161
4.932	3.182
4.946	3.197
4.966	3.217
4.987	3.237
5.003	3.251
5.029	3.266
5.046	3.279
5.064	3.291
5.083	3.302
5.107	3.312
5.131	3.325
5.156	3.334
5.183	3.345
5.204	3.351
5.233	3.361
5.253	3.366
5.272	3.371
5.297	3.378
5.321	3.382
5.340	3.388
5.370	3.390
5.399	3.396
5.423	3.399
5.457	3.403
5.477	3.403
5.501	3.400
5.526	3.398
5.545	3.401
5.564	3.406
5.593	3.413
5.623	3.420
5.652	3.417
5.671	3.408
5.695	3.398
5.715	3.389
5.735	3.379
5.763	3.367
5.792	3.356
5.825	3.347
5.846	3.340
5.875	3.333
5.899	3.324
5.932	3.315
5.953	3.308
5.973	3.305
6.002	3.302
6.021	3.299
6.041	3.294
6.070	3.287
6.099	3.275
6.119	3.266
6.138	3.258
6.157	3.254
6.177	3.250
6.206	3.245
6.235	3.244
6.260	3.239
6.290	3.229
6.309	3.218
6.328	3.206
6.347	3.195
6.366	3.185
6.397	3.175
6.420	3.167
6.440	3.162
6.459	3.158
6.488	3.148
6.508	3.136
6.537	3.126
6.556	3.116
6.576	3.110
6.600	3.109
6.631	3.119
6.650	3.129
6.673	3.139
6.701	3.151
6.732	3.161
6.751	3.169
6.780	3.182
6.814	3.207
6.843	3.228
6.862	3.239
6.883	3.248
6.912	3.259
6.934	3.266
6.955	3.272
6.977	3.275
7.000	3.281
7.023	3.289
7.053	3.297
7.082	3.311
7.107	3.335
7.130	3.352
7.143	3.368
7.165	3.388
7.193	3.411
7.218	3.427
7.233	3.443
7.255	3.462
7.279	3.486
7.296	3.503
7.315	3.512
7.344	3.523
7.364	3.530
7.383	3.532
7.412	3.538
7.441	3.545
7.471	3.553
7.494	3.561
7.519	3.569
7.539	3.572
7.558	3.575
7.578	3.578
7.598	3.581
7.626	3.583
7.646	3.586
7.673	3.588
7.695	3.589
7.714	3.591
7.738	3.593
7.772	3.597
7.802	3.600
7.826	3.603
7.860	3.607
7.879	3.609
7.909	3.613
7.933	3.614
7.962	3.615
7.982	3.613
8.016	3.611
8.038	3.607
8.069	3.603
8.093	3.600
8.113	3.597
8.142	3.594
8.161	3.594
8.186	3.594
8.210	3.597
